targetId,comparatorId,outcomeId,outcomeName,type
1253,1254,378256,Abnormal reflex,outcome
1253,1254,4218106,Alcoholism,outcome
1253,1254,317585,Aortic aneurysm,outcome
1253,1254,440424,Aphasia,outcome
1253,1254,439237,Assault,outcome
1253,1254,378424,Astigmatism,outcome
1253,1254,261880,Atelectasis,outcome
1253,1254,134118,Atrophic condition of skin,outcome
1253,1254,4224118,Bladder dysfunction,outcome
1253,1254,80509,Bone cyst,outcome
1253,1254,434626,Borderline personality disorder,outcome
1253,1254,438407,Bulimia nervosa,outcome
1253,1254,134765,Cachexia,outcome
1253,1254,4172458,Candidiasis of skin,outcome
1253,1254,436740,Cervical incompetence,outcome
1253,1254,381581,Chalazion,outcome
1253,1254,4307254,Closed fracture,outcome
1253,1254,4047787,Colles' fracture,outcome
1253,1254,198075,Condyloma acuminatum,outcome
1253,1254,73302,Curvature of spine,outcome
1253,1254,4242416,Cutis laxa,outcome
1253,1254,433163,Deficiency of macronutrients,outcome
1253,1254,4047269,Deformity of foot,outcome
1253,1254,133228,Dental caries,outcome
1253,1254,4095288,Diabetic coma with ketoacidosis,outcome
1253,1254,4044391,Diabetic neuropathy,outcome
1253,1254,443767,Diabetic oculopathy,outcome
1253,1254,4174977,Diabetic retinopathy,outcome
1253,1254,4132130,Dilatation of aorta,outcome
1253,1254,4147672,Disease due to Papilloma virus,outcome
1253,1254,4153380,Disorder of carotid artery,outcome
1253,1254,4140510,Disorder of lymphatic vessel,outcome
1253,1254,433440,Dysthymia,outcome
1253,1254,376132,Ectropion,outcome
1253,1254,440695,Encopresis,outcome
1253,1254,438872,Excessive eating - polyphagia,outcome
1253,1254,78804,Fibrocystic disease of breast,outcome
1253,1254,4131595,Fracture of radius,outcome
1253,1254,74855,Genital herpes simplex,outcome
1253,1254,441788,Human papilloma virus infection,outcome
1253,1254,76737,Hydrocele,outcome
1253,1254,4029582,Hyperandrogenization syndrome,outcome
1253,1254,195212,Hypercortisolism,outcome
1253,1254,438134,Hypersomnia,outcome
1253,1254,45768449,Hypertensive crisis,outcome
1253,1254,140362,Hypoparathyroidism,outcome
1253,1254,4322737,Infection of tooth,outcome
1253,1254,4207688,Infectious enteritis,outcome
1253,1254,79072,Inflammatory disorder of breast,outcome
1253,1254,139099,Ingrowing nail,outcome
1253,1254,4288544,Inguinal hernia,outcome
1253,1254,444191,Injury of face,outcome
1253,1254,444130,Injury of foot,outcome
1253,1254,134222,Injury of forearm,outcome
1253,1254,4029966,Intracranial aneurysm,outcome
1253,1254,437409,Intracranial injury,outcome
1253,1254,4297984,Local infection of wound,outcome
1253,1254,4018050,Localized infection,outcome
1253,1254,439840,Lymphangitis,outcome
1253,1254,4163232,Mastitis,outcome
1253,1254,440389,Mental retardation,outcome
1253,1254,436100,Narcolepsy,outcome
1253,1254,4262178,Neurogenic dysfunction of the urinary bladder,outcome
1253,1254,193874,Nocturnal enuresis,outcome
1253,1254,4171549,Nodular goiter,outcome
1253,1254,442274,Oligomenorrhea,outcome
1253,1254,4215978,Onychomycosis,outcome
1253,1254,4171915,Orchitis,outcome
1253,1254,380731,Otitis externa,outcome
1253,1254,378160,Otorrhea,outcome
1253,1254,192606,Paraplegia,outcome
1253,1254,253796,Pneumothorax,outcome
1253,1254,195501,Polycystic ovaries,outcome
1253,1254,4164337,Polyp of large intestine,outcome
1253,1254,4153877,Post-traumatic wound infection,outcome
1253,1254,434319,Premature ejaculation,outcome
1253,1254,373478,Presbyopia,outcome
1253,1254,199876,Prolapse of female genital organs,outcome
1253,1254,4295888,Prolapse of intestine,outcome
1253,1254,194997,Prostatitis,outcome
1253,1254,4146239,Pruritus of genital organs,outcome
1253,1254,4285569,Pupillary disorder,outcome
1253,1254,81336,Rectal prolapse,outcome
1253,1254,380395,Retinal dystrophy,outcome
1253,1254,141825,Simple goiter,outcome
1253,1254,137054,Skin striae,outcome
1253,1254,434630,Sleep-wake schedule disorder,outcome
1253,1254,4195698,Tenosynovitis,outcome
1253,1254,4339088,Testicular mass,outcome
1253,1254,133141,Tinea pedis,outcome
1253,1254,440814,Torticollis,outcome
1253,1254,435140,Toxic effect of alcohol,outcome
1253,1254,4270490,Tracheitis,outcome
1253,1254,4028970,Tracheobronchitis,outcome
1253,1254,4114197,Tumor of hypothalamus,outcome
1253,1254,193326,Urge incontinence of urine,outcome
1253,1254,4092565,Uterine prolapse,outcome
1253,1254,140641,Verruca vulgaris,outcome
1253,1254,197036,Vesicoureteric reflux,outcome
1253,1254,133551,Vesicular eczema of hands and/or feet,outcome
1253,1254,4223947,"Viral hepatitis, type A",outcome
1253,1254,261326,Viral pneumonia,outcome
